data,tipo,categoria,centro_custo,forma_pagamento,valor,saldo_acumulado
2021-04-29,Saída,Vendas,Administrativo,Boleto,-804.35,-1088657.54
2021-04-30,Entrada,Vendas,Administrativo,Cartão,4731.02,-1083926.53
2021-04-30,Entrada,Impostos,Comercial,Transferência,1880.75,-1082045.78
2021-04-30,Entrada,Vendas,Operacional,Cartão,4226.49,-1077819.29
2021-05-01,Entrada,Vendas,RH,Transferência,3157.61,-1074661.68
2021-05-01,Entrada,Vendas,Comercial,Pix,4471.87,-1070189.81
2021-05-01,Entrada,Vendas,Operacional,Boleto,5530.19,-1064659.62
2021-05-01,Saída,Impostos,Comercial,Cartão,-1877.14,-1066536.76
2021-05-02,Entrada,Vendas,Administrativo,Boleto,3985.59,-1062551.17
2021-05-02,Saída,Salários,RH,Boleto,-5092.12,-1067643.29
2021-05-02,Saída,Impostos,Administrativo,Boleto,-1561.6,-1069204.89
2021-05-02,Saída,Salários,Administrativo,Boleto,-2537.9,-1071742.78
2021-05-03,Entrada,Fornecedores,Comercial,Boleto,1955.97,-1069786.81
2021-05-03,Entrada,Vendas,Operacional,Cartão,4698.21,-1065088.6
2021-05-04,Saída,Salários,Operacional,Transferência,-3515.53,-1068604.13
2021-05-04,Saída,Fornecedores,RH,Pix,-2312.78,-1070916.91
2021-05-04,Saída,Marketing,RH,Transferência,-1417.19,-1072334.1
2021-05-04,Entrada,Vendas,Operacional,Pix,4805.36,-1067528.73
2021-05-05,Saída,Impostos,Operacional,Boleto,-2762.42,-1070291.16
2021-05-05,Entrada,Fornecedores,Comercial,Boleto,926.05,-1069365.11
2021-05-05,Saída,Impostos,Administrativo,Cartão,-2819.51,-1072184.62
2021-05-06,Saída,Salários,Operacional,Boleto,-3056.88,-1075241.49
2021-05-06,Saída,Impostos,Administrativo,Pix,-1601.87,-1076843.37
2021-05-06,Saída,Marketing,Operacional,Cartão,-1249.51,-1078092.88
2021-05-07,Saída,Salários,RH,Transferência,-2757.99,-1080850.87
2021-05-07,Entrada,Salários,Operacional,Transferência,752.4,-1080098.47
2021-05-07,Entrada,Impostos,RH,Cartão,1608.79,-1078489.68
2021-05-07,Entrada,Impostos,Comercial,Pix,1680.18,-1076809.49
2021-05-08,Saída,Fornecedores,Operacional,Cartão,-1671.48,-1078480.97
2021-05-08,Entrada,Marketing,RH,Cartão,238.53,-1078242.44
2021-05-08,Saída,Fornecedores,Comercial,Boleto,-3513.96,-1081756.41
2021-05-09,Saída,Marketing,Operacional,Cartão,-1573.06,-1083329.46
2021-05-09,Saída,Fornecedores,Comercial,Boleto,-3262.3,-1086591.76
2021-05-10,Saída,Vendas,Administrativo,Transferência,-576.64,-1087168.4
2021-05-10,Saída,Impostos,Comercial,Transferência,-2314.44,-1089482.84
2021-05-10,Entrada,Vendas,Administrativo,Pix,4002.55,-1085480.29
2021-05-11,Saída,Marketing,Comercial,Cartão,-1409.85,-1086890.14
2021-05-11,Saída,Impostos,Administrativo,Cartão,-2003.44,-1088893.58
2021-05-12,Saída,Marketing,Operacional,Boleto,-1356.65,-1090250.23
2021-05-12,Saída,Impostos,RH,Transferência,-2087.53,-1092337.77
2021-05-12,Saída,Marketing,Administrativo,Pix,-850.48,-1093188.24
2021-05-12,Entrada,Vendas,RH,Pix,4095.87,-1089092.37
2021-05-13,Saída,Salários,RH,Cartão,-3625.3,-1092717.67
2021-05-13,Saída,Impostos,RH,Transferência,-1659.19,-1094376.85
2021-05-13,Saída,Marketing,Comercial,Boleto,-2184.48,-1096561.34
2021-05-14,Saída,Marketing,Operacional,Pix,-2236.72,-1098798.06
2021-05-14,Saída,Impostos,Operacional,Pix,-1965.05,-1100763.11
2021-05-14,Entrada,Vendas,RH,Pix,4201.0,-1096562.11
2021-05-14,Saída,Impostos,Operacional,Boleto,-773.34,-1097335.45
2021-05-15,Saída,Vendas,RH,Cartão,-769.48,-1098104.93
2021-05-15,Entrada,Vendas,Comercial,Cartão,5496.29,-1092608.64
2021-05-15,Saída,Marketing,RH,Pix,-964.25,-1093572.89
2021-05-16,Saída,Marketing,Administrativo,Boleto,-1514.52,-1095087.41
2021-05-16,Entrada,Impostos,RH,Cartão,3120.07,-1091967.34
2021-05-16,Entrada,Salários,Administrativo,Boleto,1068.56,-1090898.78
2021-05-16,Saída,Impostos,Administrativo,Transferência,-2285.43,-1093184.21
2021-05-17,Entrada,Vendas,Comercial,Boleto,4200.68,-1088983.53
2021-05-17,Saída,Fornecedores,Administrativo,Boleto,-1572.15,-1090555.68
2021-05-17,Saída,Marketing,Operacional,Boleto,-1929.6,-1092485.28
2021-05-17,Saída,Fornecedores,Administrativo,Cartão,-2475.42,-1094960.7
2021-05-17,Entrada,Vendas,RH,Boleto,3267.27,-1091693.43
2021-05-18,Entrada,Vendas,RH,Boleto,4648.74,-1087044.68
2021-05-18,Saída,Salários,RH,Pix,-3727.61,-1090772.3
2021-05-18,Entrada,Impostos,Administrativo,Transferência,1051.08,-1089721.22
2021-05-18,Saída,Fornecedores,Comercial,Pix,-3263.18,-1092984.4
2021-05-19,Saída,Salários,RH,Cartão,-3494.19,-1096478.59
2021-05-19,Entrada,Vendas,Operacional,Pix,4469.69,-1092008.9
2021-05-19,Entrada,Vendas,Administrativo,Pix,4301.18,-1087707.72
2021-05-19,Saída,Marketing,RH,Cartão,-1212.99,-1088920.71
2021-05-19,Entrada,Vendas,RH,Boleto,4427.47,-1084493.24
2021-05-20,Saída,Salários,Administrativo,Boleto,-2885.7,-1087378.93
2021-05-20,Saída,Salários,Comercial,Cartão,-4944.53,-1092323.46
2021-05-20,Saída,Salários,Comercial,Transferência,-3007.42,-1095330.88
2021-05-21,Entrada,Salários,RH,Cartão,786.94,-1094543.94
2021-05-21,Entrada,Vendas,Comercial,Transferência,3826.77,-1090717.17
2021-05-21,Saída,Impostos,Comercial,Boleto,-1672.84,-1092390.0
2021-05-21,Entrada,Marketing,Comercial,Boleto,782.24,-1091607.76
2021-05-21,Saída,Impostos,Operacional,Pix,-2005.94,-1093613.7
2021-05-22,Saída,Impostos,RH,Transferência,-2009.89,-1095623.59
2021-05-22,Saída,Fornecedores,Comercial,Transferência,-2009.52,-1097633.11
2021-05-22,Entrada,Vendas,Comercial,Cartão,4947.12,-1092685.99
2021-05-23,Saída,Salários,Administrativo,Cartão,-3438.85,-1096124.84
2021-05-23,Saída,Fornecedores,Comercial,Boleto,-3600.22,-1099725.06
2021-05-23,Saída,Salários,Operacional,Cartão,-3234.53,-1102959.59
2021-05-23,Saída,Fornecedores,Operacional,Boleto,-2977.96,-1105937.55
2021-05-24,Saída,Salários,Operacional,Transferência,-3807.03,-1109744.58
2021-05-24,Saída,Salários,Administrativo,Cartão,-2851.85,-1112596.43
2021-05-24,Saída,Fornecedores,Administrativo,Transferência,-1732.46,-1114328.89
2021-05-25,Saída,Marketing,RH,Boleto,-2268.47,-1116597.36
2021-05-25,Saída,Impostos,RH,Pix,-1433.34,-1118030.7
2021-05-25,Entrada,Marketing,Operacional,Transferência,1142.94,-1116887.76
2021-05-25,Entrada,Fornecedores,Operacional,Transferência,1391.48,-1115496.28
2021-05-26,Saída,Salários,Administrativo,Transferência,-1885.27,-1117381.56
2021-05-26,Entrada,Fornecedores,Comercial,Pix,1499.59,-1115881.96
2021-05-26,Entrada,Marketing,Operacional,Cartão,1262.86,-1114619.1
2021-05-27,Entrada,Impostos,Comercial,Boleto,2343.18,-1112275.92
2021-05-27,Saída,Fornecedores,Operacional,Boleto,-1890.06,-1114165.98
2021-05-27,Saída,Marketing,Operacional,Boleto,-1818.49,-1115984.47
2021-05-27,Entrada,Impostos,RH,Pix,1323.01,-1114661.46
2021-05-28,Saída,Marketing,RH,Boleto,-1227.61,-1115889.07
2021-05-28,Entrada,Vendas,Comercial,Cartão,2515.23,-1113373.84
2021-05-28,Saída,Impostos,Comercial,Pix,-1988.35,-1115362.19
2021-05-28,Entrada,Vendas,Operacional,Boleto,3414.31,-1111947.88
2021-05-29,Saída,Vendas,RH,Pix,-1038.68,-1112986.56
2021-05-29,Saída,Impostos,Operacional,Transferência,-960.45,-1113947.02
2021-05-29,Entrada,Vendas,Operacional,Cartão,4665.32,-1109281.7
2021-05-29,Saída,Impostos,Operacional,Transferência,-1962.39,-1111244.1
2021-05-30,Saída,Vendas,RH,Boleto,-1125.59,-1112369.68
2021-05-30,Saída,Impostos,Operacional,Pix,-1211.44,-1113581.12
2021-05-30,Saída,Impostos,Comercial,Pix,-2242.17,-1115823.29
2021-05-30,Saída,Fornecedores,Comercial,Pix,-1294.67,-1117117.96
2021-05-31,Entrada,Fornecedores,Operacional,Cartão,2935.32,-1114182.64
2021-05-31,Entrada,Marketing,RH,Transferência,846.51,-1113336.13
2021-05-31,Entrada,Vendas,Administrativo,Transferência,4852.13,-1108484.0
2021-05-31,Saída,Marketing,Operacional,Transferência,-1624.24,-1110108.24
2021-06-01,Saída,Fornecedores,Administrativo,Pix,-2844.99,-1112953.23
2021-06-01,Saída,Marketing,Comercial,Cartão,-710.34,-1113663.57
2021-06-01,Saída,Fornecedores,Operacional,Transferência,-1550.53,-1115214.1
2021-06-02,Saída,Impostos,Operacional,Pix,-731.92,-1115946.02
2021-06-02,Saída,Fornecedores,RH,Boleto,-1524.32,-1117470.35
2021-06-02,Saída,Impostos,Operacional,Transferência,-1682.04,-1119152.38
2021-06-02,Saída,Impostos,Comercial,Pix,-255.49,-1119407.87
2021-06-03,Saída,Impostos,Operacional,Transferência,-1401.9,-1120809.77
2021-06-03,Saída,Impostos,Administrativo,Boleto,-1237.66,-1122047.42
2021-06-03,Saída,Marketing,RH,Pix,-1600.62,-1123648.04
2021-06-04,Saída,Marketing,Administrativo,Transferência,-577.3,-1124225.35
2021-06-04,Saída,Impostos,Administrativo,Cartão,-862.52,-1125087.86
2021-06-04,Entrada,Salários,Operacional,Boleto,271.42,-1124816.44
2021-06-05,Saída,Marketing,Comercial,Pix,-2437.81,-1127254.25
2021-06-05,Saída,Vendas,Operacional,Pix,-1065.44,-1128319.69
2021-06-05,Saída,Impostos,Comercial,Boleto,-2626.99,-1130946.69
2021-06-06,Saída,Marketing,Comercial,Pix,-1626.22,-1132572.9
2021-06-06,Saída,Fornecedores,Operacional,Cartão,-1922.57,-1134495.47
2021-06-06,Saída,Fornecedores,Comercial,Transferência,-3905.01,-1138400.49
2021-06-06,Saída,Fornecedores,Operacional,Transferência,-3010.49,-1141410.97
2021-06-07,Saída,Marketing,Operacional,Cartão,-756.63,-1142167.6
2021-06-07,Entrada,Fornecedores,Comercial,Cartão,848.2,-1141319.4
2021-06-07,Entrada,Impostos,Operacional,Boleto,1083.13,-1140236.27
2021-06-08,Saída,Marketing,Operacional,Boleto,-1021.46,-1141257.73
2021-06-08,Entrada,Fornecedores,Operacional,Transferência,1548.39,-1139709.34
2021-06-08,Entrada,Fornecedores,RH,Boleto,2318.7,-1137390.63
2021-06-08,Entrada,Marketing,Operacional,Boleto,853.66,-1136536.97
2021-06-09,Saída,Salários,Operacional,Cartão,-2768.3,-1139305.27
2021-06-09,Entrada,Vendas,Administrativo,Pix,4765.17,-1134540.1
2021-06-09,Saída,Fornecedores,Operacional,Cartão,-2274.32,-1136814.42
2021-06-09,Saída,Salários,Comercial,Cartão,-4184.97,-1140999.39
2021-06-10,Saída,Fornecedores,Operacional,Pix,-3782.76,-1144782.15
2021-06-10,Saída,Fornecedores,Comercial,Transferência,-3493.09,-1148275.24
2021-06-10,Entrada,Marketing,RH,Boleto,1023.72,-1147251.52
2021-06-11,Entrada,Impostos,Administrativo,Cartão,2235.92,-1145015.6
2021-06-11,Saída,Fornecedores,Comercial,Cartão,-4238.48,-1149254.08
2021-06-11,Entrada,Fornecedores,RH,Pix,1335.69,-1147918.38
2021-06-12,Entrada,Impostos,Operacional,Pix,709.72,-1147208.67
2021-06-12,Saída,Impostos,Operacional,Transferência,-1833.21,-1149041.87
2021-06-13,Saída,Impostos,Operacional,Cartão,-606.9,-1149648.77
2021-06-13,Saída,Impostos,Operacional,Cartão,-2093.97,-1151742.74
2021-06-13,Saída,Salários,RH,Pix,-4297.12,-1156039.86
2021-06-14,Saída,Marketing,Operacional,Cartão,-1094.78,-1157134.64
2021-06-14,Saída,Fornecedores,RH,Cartão,-3747.67,-1160882.32
2021-06-14,Entrada,Vendas,Operacional,Boleto,4406.55,-1156475.76
2021-06-15,Entrada,Vendas,RH,Boleto,4996.13,-1151479.63
2021-06-15,Saída,Salários,Comercial,Transferência,-2972.48,-1154452.11
2021-06-15,Saída,Fornecedores,Administrativo,Boleto,-3373.57,-1157825.69
2021-06-15,Entrada,Vendas,Administrativo,Transferência,4295.06,-1153530.62
2021-06-16,Saída,Fornecedores,Administrativo,Boleto,-3329.51,-1156860.13
2021-06-16,Saída,Salários,RH,Cartão,-4013.13,-1160873.26
2021-06-16,Entrada,Salários,Operacional,Boleto,1100.78,-1159772.48
2021-06-16,Entrada,Vendas,Administrativo,Pix,4382.83,-1155389.65
2021-06-17,Saída,Fornecedores,RH,Boleto,-4422.98,-1159812.63
2021-06-17,Entrada,Vendas,Operacional,Cartão,5089.42,-1154723.21
2021-06-18,Entrada,Fornecedores,Comercial,Boleto,2536.88,-1152186.32
2021-06-18,Saída,Vendas,Comercial,Boleto,-973.2,-1153159.52
2021-06-18,Entrada,Fornecedores,RH,Cartão,1368.98,-1151790.54
2021-06-18,Saída,Salários,Operacional,Transferência,-5407.39,-1157197.93
2021-06-19,Entrada,Salários,RH,Pix,387.0,-1156810.93
2021-06-19,Entrada,Vendas,Comercial,Pix,2958.54,-1153852.4
2021-06-19,Saída,Impostos,RH,Transferência,-2770.99,-1156623.39
2021-06-20,Saída,Salários,Administrativo,Cartão,-3998.57,-1160621.96
2021-06-20,Saída,Salários,Administrativo,Boleto,-3793.63,-1164415.59
2021-06-20,Saída,Impostos,Administrativo,Boleto,-1975.2,-1166390.78
2021-06-20,Saída,Impostos,Operacional,Boleto,-2252.63,-1168643.41
2021-06-21,Saída,Vendas,Administrativo,Transferência,-830.5,-1169473.91
2021-06-21,Saída,Fornecedores,Administrativo,Boleto,-4019.78,-1173493.69
2021-06-21,Entrada,Fornecedores,RH,Pix,3089.92,-1170403.78
2021-06-21,Saída,Salários,Administrativo,Pix,-4495.66,-1174899.43
2021-06-22,Saída,Marketing,Operacional,Pix,-1225.75,-1176125.18
2021-06-22,Saída,Vendas,Administrativo,Pix,-853.94,-1176979.12
2021-06-22,Saída,Impostos,Operacional,Transferência,-1702.68,-1178681.8
2021-06-22,Entrada,Vendas,Administrativo,Pix,5351.92,-1173329.88
2021-06-23,Entrada,Marketing,Administrativo,Pix,1582.16,-1171747.72
2021-06-23,Entrada,Fornecedores,Comercial,Boleto,2002.17,-1169745.55
2021-06-23,Entrada,Salários,RH,Transferência,1535.91,-1168209.64
2021-06-24,Saída,Fornecedores,Administrativo,Transferência,-3162.51,-1171372.15
2021-06-24,Entrada,Vendas,Operacional,Transferência,4920.23,-1166451.92
2021-06-25,Saída,Fornecedores,Administrativo,Transferência,-2698.53,-1169150.45
2021-06-25,Saída,Marketing,Comercial,Transferência,-1187.77,-1170338.22
2021-06-26,Entrada,Vendas,RH,Cartão,7580.52,-1162757.69
2021-06-26,Saída,Fornecedores,Comercial,Transferência,-4170.36,-1166928.06
2021-06-26,Saída,Salários,Administrativo,Transferência,-4656.25,-1171584.31
2021-06-27,Entrada,Vendas,Administrativo,Cartão,4037.14,-1167547.17
2021-06-27,Entrada,Vendas,RH,Cartão,4352.59,-1163194.58
2021-06-27,Saída,Salários,Operacional,Boleto,-3111.05,-1166305.63
2021-06-27,Saída,Salários,RH,Pix,-3972.45,-1170278.08
2021-06-28,Saída,Impostos,Administrativo,Boleto,-2927.33,-1173205.41
2021-06-28,Entrada,Vendas,Administrativo,Cartão,4325.51,-1168879.9
2021-06-28,Saída,Salários,Operacional,Pix,-3911.97,-1172791.87
2021-06-28,Saída,Marketing,Comercial,Boleto,-1894.82,-1174686.69
2021-06-29,Saída,Impostos,Comercial,Cartão,-1758.84,-1176445.53
2021-06-29,Saída,Fornecedores,RH,Pix,-3453.13,-1179898.66
2021-06-29,Entrada,Fornecedores,Comercial,Boleto,3040.99,-1176857.67
2021-06-29,Saída,Impostos,Administrativo,Pix,-1797.62,-1178655.28
2021-06-29,Saída,Impostos,Operacional,Pix,-1247.0,-1179902.29
2021-06-30,Saída,Salários,Administrativo,Boleto,-3987.05,-1183889.33
2021-06-30,Saída,Impostos,Operacional,Cartão,-1878.66,-1185768.0
2021-06-30,Saída,Marketing,Administrativo,Boleto,-1342.48,-1187110.48
2021-06-30,Saída,Salários,Administrativo,Boleto,-3344.95,-1190455.43
2021-07-01,Entrada,Vendas,Administrativo,Boleto,4505.98,-1185949.45
2021-07-01,Entrada,Fornecedores,Comercial,Boleto,1012.76,-1184936.69
2021-07-01,Entrada,Vendas,Operacional,Boleto,5208.06,-1179728.63
2021-07-01,Saída,Fornecedores,Operacional,Cartão,-3566.18,-1183294.81
2021-07-01,Entrada,Fornecedores,Administrativo,Transferência,1792.27,-1181502.55
2021-07-02,Saída,Salários,RH,Boleto,-2794.87,-1184297.42
2021-07-02,Saída,Salários,Operacional,Transferência,-3576.69,-1187874.1
2021-07-02,Entrada,Impostos,Comercial,Pix,1663.06,-1186211.05
2021-07-02,Saída,Salários,Administrativo,Boleto,-3047.38,-1189258.42
2021-07-03,Saída,Marketing,Administrativo,Pix,-1224.32,-1190482.75
2021-07-03,Entrada,Vendas,RH,Transferência,4048.25,-1186434.5
2021-07-03,Entrada,Impostos,Administrativo,Cartão,1179.61,-1185254.89
2021-07-03,Saída,Fornecedores,Operacional,Transferência,-1502.33,-1186757.22
2021-07-04,Saída,Impostos,Comercial,Pix,-1512.42,-1188269.65
2021-07-04,Saída,Vendas,Operacional,Pix,-1040.91,-1189310.56
2021-07-04,Entrada,Fornecedores,Administrativo,Transferência,2027.4,-1187283.16
2021-07-05,Entrada,Impostos,Operacional,Cartão,459.65,-1186823.51
2021-07-05,Saída,Marketing,RH,Boleto,-841.27,-1187664.78
2021-07-05,Saída,Salários,Comercial,Cartão,-2909.25,-1190574.02
2021-07-05,Saída,Fornecedores,RH,Pix,-1376.05,-1191950.08
2021-07-06,Saída,Salários,RH,Cartão,-3218.2,-1195168.28
2021-07-06,Entrada,Marketing,Administrativo,Transferência,1337.74,-1193830.53
2021-07-07,Saída,Salários,Administrativo,Cartão,-2992.32,-1196822.85
2021-07-07,Saída,Fornecedores,Operacional,Cartão,-2061.19,-1198884.04
2021-07-07,Saída,Marketing,Administrativo,Pix,-1446.39,-1200330.44
2021-07-07,Saída,Marketing,Comercial,Boleto,-1575.68,-1201906.12
2021-07-08,Entrada,Vendas,RH,Boleto,5073.15,-1196832.97
2021-07-08,Entrada,Vendas,Operacional,Pix,3014.24,-1193818.73
2021-07-09,Saída,Fornecedores,Operacional,Boleto,-1985.3,-1195804.03
2021-07-09,Saída,Impostos,RH,Boleto,-1359.87,-1197163.9
2021-07-09,Saída,Marketing,Comercial,Boleto,-1639.64,-1198803.54
2021-07-10,Saída,Marketing,Operacional,Pix,-1766.06,-1200569.61
2021-07-10,Saída,Fornecedores,Administrativo,Pix,-2802.17,-1203371.78
2021-07-10,Saída,Impostos,Administrativo,Boleto,-2052.46,-1205424.24
2021-07-11,Saída,Salários,Comercial,Transferência,-3038.86,-1208463.1
2021-07-11,Saída,Impostos,RH,Pix,-1094.14,-1209557.24
2021-07-11,Saída,Fornecedores,Administrativo,Transferência,-661.71,-1210218.95
2021-07-11,Entrada,Fornecedores,Administrativo,Pix,1922.91,-1208296.03
2021-07-12,Saída,Fornecedores,Administrativo,Cartão,-3386.13,-1211682.17
2021-07-12,Entrada,Marketing,Administrativo,Pix,990.51,-1210691.65
2021-07-12,Entrada,Fornecedores,Operacional,Cartão,1275.42,-1209416.23
2021-07-12,Entrada,Vendas,RH,Transferência,1677.4,-1207738.82
2021-07-13,Saída,Marketing,Administrativo,Transferência,-1285.11,-1209023.93
2021-07-13,Saída,Fornecedores,RH,Cartão,-1335.94,-1210359.87
2021-07-13,Saída,Vendas,Comercial,Pix,-762.41,-1211122.28
2021-07-14,Saída,Salários,Operacional,Transferência,-2677.52,-1213799.8
2021-07-14,Entrada,Vendas,Administrativo,Boleto,5543.33,-1208256.47
2021-07-15,Entrada,Vendas,Administrativo,Boleto,4923.14,-1203333.33
2021-07-15,Entrada,Fornecedores,RH,Pix,2155.99,-1201177.34
2021-07-15,Saída,Fornecedores,Operacional,Boleto,-2478.23,-1203655.57
2021-07-16,Entrada,Vendas,Comercial,Cartão,4401.04,-1199254.53
2021-07-16,Entrada,Impostos,Comercial,Cartão,1869.63,-1197384.9
2021-07-16,Saída,Impostos,RH,Pix,-2057.85,-1199442.76
2021-07-16,Entrada,Marketing,Administrativo,Cartão,1411.77,-1198030.99
2021-07-17,Saída,Marketing,Comercial,Boleto,-1305.72,-1199336.71
2021-07-17,Entrada,Vendas,Operacional,Cartão,2489.1,-1196847.61
2021-07-17,Saída,Salários,Comercial,Cartão,-2577.73,-1199425.33
2021-07-18,Saída,Vendas,RH,Boleto,-606.59,-1200031.93
2021-07-18,Saída,Salários,Operacional,Boleto,-2649.14,-1202681.06
2021-07-18,Saída,Impostos,Administrativo,Boleto,-632.63,-1203313.7
2021-07-18,Saída,Impostos,RH,Transferência,-1546.01,-1204859.71
2021-07-19,Saída,Impostos,Comercial,Transferência,-1588.74,-1206448.45
2021-07-19,Saída,Marketing,RH,Transferência,-1143.07,-1207591.52
2021-07-19,Entrada,Vendas,Operacional,Transferência,5216.33,-1202375.19
2021-07-19,Entrada,Vendas,Comercial,Transferência,4233.47,-1198141.72
2021-07-20,Saída,Impostos,Administrativo,Pix,-2609.41,-1200751.13
2021-07-20,Saída,Fornecedores,Administrativo,Transferência,-2933.47,-1203684.61
2021-07-20,Saída,Marketing,Operacional,Pix,-1274.94,-1204959.55
2021-07-21,Entrada,Salários,Administrativo,Boleto,866.53,-1204093.02
2021-07-21,Saída,Marketing,Operacional,Transferência,-1715.56,-1205808.58
2021-07-22,Saída,Impostos,Comercial,Boleto,-1804.19,-1207612.77
2021-07-22,Saída,Fornecedores,Operacional,Cartão,-1314.69,-1208927.46
2021-07-22,Saída,Salários,Comercial,Transferência,-2894.56,-1211822.02
2021-07-23,Saída,Impostos,Comercial,Boleto,-1562.62,-1213384.64
2021-07-23,Entrada,Fornecedores,Operacional,Cartão,1610.16,-1211774.48
2021-07-23,Entrada,Vendas,RH,Transferência,4562.73,-1207211.76
2021-07-24,Entrada,Fornecedores,Operacional,Boleto,2064.15,-1205147.61
2021-07-24,Saída,Marketing,Administrativo,Transferência,-1243.06,-1206390.67
2021-07-24,Entrada,Vendas,Operacional,Transferência,3480.45,-1202910.23
2021-07-24,Saída,Salários,Operacional,Pix,-1565.3,-1204475.53
2021-07-25,Entrada,Vendas,Administrativo,Cartão,2991.21,-1201484.32
2021-07-25,Saída,Vendas,Operacional,Transferência,-1197.55,-1202681.87
2021-07-25,Saída,Marketing,Administrativo,Pix,-1334.17,-1204016.05
2021-07-25,Entrada,Vendas,Administrativo,Pix,4946.05,-1199070.0
2021-07-26,Saída,Vendas,Comercial,Boleto,-1196.61,-1200266.61
2021-07-26,Saída,Fornecedores,Operacional,Boleto,-3989.57,-1204256.18
2021-07-26,Saída,Salários,Operacional,Boleto,-2436.44,-1206692.62
2021-07-27,Saída,Impostos,RH,Cartão,-1876.76,-1208569.38
2021-07-27,Entrada,Vendas,Administrativo,Pix,3811.7,-1204757.69
2021-07-27,Saída,Fornecedores,Administrativo,Transferência,-1514.16,-1206271.85
2021-07-28,Saída,Marketing,Administrativo,Boleto,-1329.44,-1207601.29
2021-07-28,Saída,Salários,RH,Pix,-2729.97,-1210331.26
