data,categoria,centro_custo,tipo_despesa,valor
2023-11-03,Infraestrutura,RH,Fixa,-1515.28
2023-11-03,Aluguel,Comercial,Variável,-2597.08
2023-11-04,Aluguel,RH,Variável,-3116.02
2023-11-04,Aluguel,Comercial,Variável,-2001.4
2023-11-05,Pessoal,Comercial,Variável,-1462.04
2023-11-05,Aluguel,Operacional,Variável,-2169.57
2023-11-06,Aluguel,Administrativo,Fixa,-3181.63
2023-11-07,Infraestrutura,Comercial,Variável,-3638.42
2023-11-08,Aluguel,Comercial,Fixa,-2515.35
2023-11-08,Marketing,Administrativo,Variável,-1426.89
2023-11-08,Serviços,Operacional,Fixa,-1584.42
2023-11-09,Serviços,RH,Variável,-1738.79
2023-11-10,Marketing,Comercial,Variável,-1841.64
2023-11-10,Serviços,RH,Variável,-2069.15
2023-11-11,Pessoal,Administrativo,Fixa,-2327.16
2023-11-11,Marketing,Operacional,Variável,-1731.28
2023-11-11,Serviços,Operacional,Variável,-1379.98
2023-11-12,Aluguel,Administrativo,Fixa,-1896.83
2023-11-12,Aluguel,Operacional,Variável,-2472.39
2023-11-13,Aluguel,Comercial,Variável,-2452.88
2023-11-13,Aluguel,RH,Fixa,-1579.33
2023-11-14,Infraestrutura,Operacional,Variável,-1584.48
2023-11-14,Aluguel,Operacional,Fixa,-2601.14
2023-11-15,Serviços,Comercial,Variável,-2450.19
2023-11-16,Serviços,Comercial,Fixa,-1779.88
2023-11-16,Aluguel,RH,Fixa,-1843.16
2023-11-16,Marketing,Administrativo,Fixa,-2293.88
2023-11-17,Infraestrutura,RH,Variável,-3144.15
2023-11-17,Serviços,Administrativo,Fixa,-2036.24
2023-11-18,Serviços,RH,Fixa,-3029.85
2023-11-18,Serviços,RH,Fixa,-1736.23
2023-11-19,Infraestrutura,Administrativo,Fixa,-3210.23
2023-11-20,Serviços,Administrativo,Fixa,-2931.96
2023-11-21,Serviços,Comercial,Variável,-2208.5
2023-11-22,Pessoal,Operacional,Variável,-2234.16
2023-11-22,Pessoal,Administrativo,Fixa,-3043.89
2023-11-23,Aluguel,Operacional,Variável,-1763.46
2023-11-24,Aluguel,RH,Variável,-2757.21
2023-11-24,Marketing,Operacional,Fixa,-964.82
2023-11-25,Marketing,Administrativo,Variável,-1553.42
2023-11-25,Infraestrutura,Comercial,Variável,-3403.51
2023-11-26,Pessoal,Operacional,Variável,-2273.71
2023-11-26,Pessoal,Comercial,Variável,-3131.76
2023-11-26,Serviços,RH,Variável,-823.9
2023-11-27,Aluguel,Operacional,Variável,-3384.65
2023-11-28,Pessoal,RH,Fixa,-1435.38
2023-11-29,Serviços,Comercial,Fixa,-1298.77
2023-11-29,Aluguel,RH,Fixa,-2340.09
2023-11-30,Marketing,RH,Fixa,-1477.07
2023-12-01,Serviços,Comercial,Fixa,-2485.58
2023-12-01,Aluguel,Administrativo,Variável,-3650.61
2023-12-01,Pessoal,Administrativo,Variável,-1349.4
2023-12-02,Pessoal,Administrativo,Variável,-1728.49
2023-12-03,Pessoal,RH,Fixa,-2879.08
2023-12-03,Marketing,Administrativo,Fixa,-1048.26
2023-12-04,Marketing,RH,Fixa,-722.86
2023-12-04,Serviços,Comercial,Variável,-1641.12
2023-12-05,Aluguel,RH,Variável,-2366.4
2023-12-06,Marketing,Administrativo,Fixa,-2126.19
2023-12-07,Serviços,RH,Variável,-1780.3
2023-12-07,Serviços,Comercial,Variável,-2529.86
2023-12-08,Aluguel,RH,Fixa,-2648.84
2023-12-08,Marketing,Administrativo,Fixa,-3062.67
2023-12-09,Pessoal,Comercial,Fixa,-1282.2
2023-12-10,Marketing,Comercial,Variável,-2187.84
2023-12-10,Marketing,Administrativo,Variável,-2318.93
2023-12-10,Pessoal,RH,Fixa,-1132.51
2023-12-11,Pessoal,RH,Fixa,-2072.92
2023-12-12,Pessoal,Operacional,Variável,-2908.99
2023-12-12,Marketing,Administrativo,Variável,-3304.65
2023-12-13,Aluguel,Administrativo,Fixa,-2409.77
2023-12-13,Marketing,Operacional,Variável,-1599.15
2023-12-13,Serviços,RH,Variável,-1357.85
2023-12-14,Pessoal,Comercial,Variável,-3458.65
2023-12-14,Pessoal,Comercial,Variável,-1896.74
2023-12-15,Aluguel,Administrativo,Variável,-2912.08
2023-12-15,Marketing,Administrativo,Variável,-2767.62
2023-12-16,Pessoal,Comercial,Variável,-1657.98
2023-12-16,Serviços,Comercial,Fixa,-3210.9
2023-12-17,Infraestrutura,RH,Fixa,-2696.69
2023-12-17,Marketing,Operacional,Fixa,-1611.2
2023-12-18,Serviços,Comercial,Variável,-3502.8
2023-12-18,Serviços,Administrativo,Fixa,-4287.78
2023-12-19,Serviços,RH,Variável,-2883.4
2023-12-19,Infraestrutura,Comercial,Fixa,-4423.68
2023-12-20,Infraestrutura,Operacional,Fixa,-2666.7
2023-12-20,Serviços,Comercial,Fixa,-3688.44
2023-12-21,Serviços,Administrativo,Fixa,-2446.65
2023-12-21,Serviços,Operacional,Variável,-3271.86
2023-12-22,Pessoal,Comercial,Fixa,-3636.13
2023-12-23,Pessoal,RH,Variável,-2445.23
2023-12-23,Aluguel,Administrativo,Variável,-3022.34
2023-12-24,Serviços,Administrativo,Fixa,-2631.98
2023-12-24,Pessoal,RH,Variável,-1959.16
2023-12-25,Infraestrutura,RH,Fixa,-3840.54
2023-12-25,Serviços,RH,Variável,-2650.1
2023-12-26,Aluguel,Operacional,Fixa,-2391.46
2023-12-27,Infraestrutura,Operacional,Fixa,-3200.44
2023-12-27,Marketing,Comercial,Variável,-747.49
2023-12-27,Serviços,Administrativo,Fixa,-1603.75
2023-12-28,Infraestrutura,Comercial,Fixa,-2854.41
2023-12-28,Aluguel,Operacional,Fixa,-2048.14
2023-12-28,Aluguel,Operacional,Variável,-3673.93
2023-12-29,Infraestrutura,Operacional,Variável,-5521.77
2023-12-30,Infraestrutura,Operacional,Variável,-3333.57
2023-12-31,Infraestrutura,Administrativo,Fixa,-3752.74
2023-12-31,Infraestrutura,Comercial,Fixa,-3414.87
2024-01-01,Aluguel,Administrativo,Variável,-1931.22
2024-01-01,Pessoal,RH,Variável,-2743.01
2024-01-01,Serviços,RH,Fixa,-2667.65
2024-01-02,Aluguel,RH,Variável,-2540.39
2024-01-03,Aluguel,Administrativo,Fixa,-2236.4
2024-01-04,Pessoal,Administrativo,Variável,-2474.32
2024-01-04,Marketing,Comercial,Variável,-1831.5
2024-01-05,Marketing,Operacional,Fixa,-2197.87
2024-01-06,Aluguel,RH,Fixa,-2220.73
2024-01-07,Infraestrutura,RH,Fixa,-2431.56
2024-01-07,Pessoal,RH,Fixa,-665.88
2024-01-08,Aluguel,Operacional,Variável,-2904.88
2024-01-09,Serviços,Administrativo,Variável,-1414.33
2024-01-10,Marketing,RH,Fixa,-2571.74
2024-01-10,Aluguel,RH,Variável,-2414.88
2024-01-11,Aluguel,RH,Variável,-1808.02
2024-01-11,Serviços,Comercial,Fixa,-2915.7
2024-01-12,Aluguel,Operacional,Fixa,-2136.71
2024-01-13,Marketing,Comercial,Fixa,-2963.26
2024-01-14,Pessoal,Administrativo,Fixa,-1915.05
2024-01-14,Serviços,Administrativo,Variável,-2299.57
2024-01-14,Infraestrutura,RH,Variável,-2215.3
2024-01-15,Aluguel,Comercial,Variável,-2177.97
2024-01-16,Serviços,Comercial,Variável,-2322.98
2024-01-16,Marketing,RH,Variável,-1434.31
2024-01-17,Infraestrutura,RH,Fixa,-2885.57
2024-01-18,Serviços,RH,Variável,-2161.35
2024-01-18,Pessoal,Operacional,Fixa,-1808.55
2024-01-19,Marketing,Comercial,Fixa,-1315.73
2024-01-19,Pessoal,Administrativo,Fixa,-555.17
2024-01-20,Infraestrutura,Administrativo,Variável,-1752.89
2024-01-20,Infraestrutura,RH,Variável,-2809.96
2024-01-21,Aluguel,Operacional,Fixa,-2412.34
2024-01-21,Pessoal,Operacional,Fixa,-2374.34
2024-01-22,Marketing,Administrativo,Fixa,-1703.71
2024-01-22,Marketing,Operacional,Fixa,-2073.93
2024-01-22,Pessoal,Operacional,Variável,-1892.8
2024-01-23,Aluguel,Administrativo,Fixa,-2446.88
2024-01-24,Infraestrutura,Operacional,Variável,-2165.81
2024-01-24,Aluguel,Operacional,Variável,-1175.82
2024-01-25,Aluguel,Administrativo,Fixa,-2023.9
2024-01-25,Serviços,Administrativo,Variável,-2720.95
2024-01-26,Aluguel,RH,Fixa,-2424.96
2024-01-26,Serviços,Comercial,Variável,-2399.22
2024-01-27,Pessoal,Administrativo,Fixa,-2167.86
2024-01-27,Aluguel,Comercial,Fixa,-2427.31
2024-01-28,Aluguel,Administrativo,Variável,-2161.73
2024-01-29,Serviços,Operacional,Variável,-2832.84
2024-01-30,Aluguel,Administrativo,Fixa,-2551.13
2024-01-30,Marketing,Administrativo,Variável,-2146.28
2024-01-30,Aluguel,Operacional,Variável,-2459.76
2024-01-31,Aluguel,Administrativo,Fixa,-2944.29
2024-02-01,Marketing,Comercial,Variável,-990.99
2024-02-02,Infraestrutura,Operacional,Fixa,-3700.8
2024-02-03,Pessoal,Comercial,Fixa,-2789.03
2024-02-03,Pessoal,Comercial,Fixa,-1362.62
2024-02-04,Marketing,Comercial,Fixa,-2830.73
2024-02-04,Infraestrutura,Comercial,Variável,-2472.42
2024-02-05,Aluguel,Comercial,Variável,-1769.92
2024-02-06,Aluguel,Comercial,Fixa,-2348.38
2024-02-07,Infraestrutura,Comercial,Fixa,-3699.98
2024-02-08,Infraestrutura,Comercial,Variável,-3297.86
2024-02-08,Serviços,Operacional,Variável,-2278.66
2024-02-09,Marketing,Operacional,Variável,-1055.87
2024-02-10,Marketing,Comercial,Fixa,-2763.98
2024-02-11,Pessoal,RH,Fixa,-1675.51
2024-02-11,Pessoal,Comercial,Variável,-2368.87
2024-02-11,Marketing,Comercial,Fixa,-1669.3
2024-02-12,Serviços,RH,Variável,-2654.04
2024-02-13,Marketing,Administrativo,Variável,-2033.76
2024-02-14,Marketing,RH,Variável,-150.0
2024-02-15,Serviços,Comercial,Variável,-1665.66
2024-02-15,Pessoal,RH,Variável,-1495.92
2024-02-16,Marketing,Administrativo,Variável,-1943.6
2024-02-16,Serviços,RH,Variável,-525.57
2024-02-17,Serviços,Operacional,Variável,-698.73
2024-02-17,Aluguel,Comercial,Fixa,-2627.8
2024-02-18,Serviços,RH,Variável,-1545.97
2024-02-18,Serviços,Comercial,Fixa,-3815.71
2024-02-19,Aluguel,Operacional,Fixa,-2957.15
2024-02-19,Serviços,RH,Fixa,-1812.64
2024-02-20,Aluguel,Administrativo,Variável,-1924.82
2024-02-21,Infraestrutura,Administrativo,Variável,-3882.68
2024-02-22,Infraestrutura,Administrativo,Fixa,-3298.65
2024-02-22,Infraestrutura,Comercial,Fixa,-2151.51
2024-02-23,Aluguel,Comercial,Variável,-1822.4
2024-02-24,Pessoal,Comercial,Fixa,-935.72
2024-02-24,Infraestrutura,Operacional,Variável,-229.21
2024-02-24,Marketing,Comercial,Fixa,-2424.7
2024-02-25,Serviços,RH,Fixa,-2318.69
2024-02-25,Pessoal,Administrativo,Fixa,-2622.91
2024-02-26,Serviços,Operacional,Variável,-974.48
2024-02-27,Serviços,Operacional,Fixa,-3723.0
2024-02-27,Serviços,RH,Variável,-3751.56
2024-02-28,Aluguel,Operacional,Variável,-2115.52
2024-02-28,Pessoal,Administrativo,Fixa,-2009.44
2024-02-29,Aluguel,Comercial,Fixa,-1526.4
2024-02-29,Aluguel,RH,Variável,-1451.15
2024-03-01,Pessoal,RH,Fixa,-4033.98
2024-03-01,Pessoal,RH,Fixa,-2115.71
2024-03-01,Infraestrutura,Comercial,Variável,-4919.06
2024-03-02,Aluguel,Operacional,Variável,-2215.76
2024-03-02,Marketing,Operacional,Variável,-2902.19
2024-03-03,Aluguel,Operacional,Variável,-2830.81
2024-03-04,Marketing,Comercial,Fixa,-1116.16
2024-03-04,Aluguel,Administrativo,Fixa,-2629.12
2024-03-04,Pessoal,RH,Fixa,-2427.99
2024-03-05,Marketing,RH,Fixa,-2974.3
2024-03-06,Infraestrutura,Operacional,Variável,-4259.95
2024-03-07,Marketing,Operacional,Variável,-2058.33
2024-03-07,Infraestrutura,RH,Fixa,-3549.23
2024-03-08,Marketing,Comercial,Fixa,-2585.36
2024-03-09,Infraestrutura,RH,Variável,-3858.14
2024-03-10,Aluguel,Comercial,Fixa,-2845.75
2024-03-11,Infraestrutura,Operacional,Variável,-3375.05
2024-03-11,Marketing,RH,Variável,-2689.79
2024-03-11,Aluguel,Operacional,Fixa,-2166.15
2024-03-12,Serviços,Comercial,Variável,-2937.4
2024-03-12,Pessoal,Administrativo,Variável,-2104.54
2024-03-13,Serviços,Administrativo,Variável,-2530.58
2024-03-13,Marketing,Operacional,Variável,-1783.16
2024-03-14,Marketing,Comercial,Variável,-1782.57
2024-03-14,Aluguel,Comercial,Fixa,-1834.48
2024-03-15,Serviços,Comercial,Variável,-1493.41
2024-03-16,Marketing,Comercial,Fixa,-2979.01
2024-03-16,Infraestrutura,Operacional,Variável,-3960.64
2024-03-17,Marketing,Administrativo,Variável,-2313.67
2024-03-17,Aluguel,Operacional,Fixa,-2483.9
2024-03-18,Pessoal,Comercial,Variável,-2496.57
2024-03-18,Serviços,RH,Variável,-2006.57
2024-03-19,Infraestrutura,RH,Fixa,-5588.43
2024-03-20,Pessoal,RH,Variável,-2567.02
2024-03-20,Aluguel,RH,Variável,-3822.84
2024-03-21,Aluguel,Operacional,Variável,-2653.12
2024-03-22,Aluguel,RH,Variável,-2222.18
2024-03-22,Infraestrutura,Administrativo,Variável,-2982.98
2024-03-23,Pessoal,Administrativo,Fixa,-536.53
2024-03-24,Infraestrutura,RH,Fixa,-3425.38
2024-03-24,Pessoal,Administrativo,Fixa,-3221.61
2024-03-24,Infraestrutura,Operacional,Fixa,-3010.56
2024-03-25,Marketing,Comercial,Variável,-767.73
2024-03-25,Pessoal,Operacional,Variável,-2363.41
2024-03-25,Infraestrutura,RH,Fixa,-4146.26
2024-03-26,Pessoal,Comercial,Variável,-1988.1
2024-03-27,Aluguel,Operacional,Variável,-3249.55
2024-03-28,Pessoal,Comercial,Variável,-1974.71
2024-03-28,Infraestrutura,RH,Variável,-4437.51
2024-03-29,Aluguel,RH,Variável,-2173.3
2024-03-29,Serviços,Comercial,Fixa,-3218.5
2024-03-30,Serviços,Administrativo,Fixa,-3396.52
2024-03-30,Pessoal,Administrativo,Variável,-3992.89
2024-03-30,Aluguel,RH,Variável,-2862.93
2024-03-31,Serviços,RH,Fixa,-3848.22
2024-03-31,Aluguel,Administrativo,Fixa,-3300.56
2024-04-01,Serviços,Administrativo,Variável,-3052.75
2024-04-01,Pessoal,Comercial,Fixa,-968.1
2024-04-02,Aluguel,RH,Variável,-2876.77
2024-04-03,Pessoal,Comercial,Fixa,-1771.73
2024-04-03,Serviços,Administrativo,Variável,-1880.08
2024-04-03,Serviços,RH,Fixa,-1802.09
2024-04-04,Infraestrutura,RH,Fixa,-1829.67
2024-04-05,Marketing,Operacional,Variável,-1393.07
2024-04-06,Marketing,Administrativo,Variável,-1017.29
2024-04-06,Serviços,Comercial,Fixa,-2868.78
2024-04-07,Pessoal,RH,Variável,-2064.43
2024-04-07,Pessoal,Operacional,Variável,-1161.56
2024-04-08,Marketing,Operacional,Variável,-2713.58
2024-04-08,Marketing,Comercial,Variável,-1667.39
2024-04-08,Serviços,RH,Fixa,-1931.46
2024-04-09,Serviços,Comercial,Variável,-1876.4
2024-04-09,Aluguel,RH,Fixa,-3116.54
2024-04-10,Infraestrutura,Administrativo,Fixa,-3774.07
2024-04-10,Infraestrutura,RH,Variável,-837.96
2024-04-11,Marketing,RH,Variável,-1737.65
2024-04-11,Aluguel,Administrativo,Variável,-2658.12
2024-04-12,Pessoal,RH,Variável,-2128.93
2024-04-12,Infraestrutura,Operacional,Fixa,-2587.06
2024-04-13,Serviços,Comercial,Variável,-2774.37
2024-04-13,Marketing,RH,Fixa,-1560.37
2024-04-14,Marketing,Operacional,Fixa,-2000.81
2024-04-15,Infraestrutura,RH,Fixa,-2815.78
2024-04-16,Marketing,Administrativo,Variável,-931.45
2024-04-16,Pessoal,RH,Variável,-3513.46
2024-04-16,Marketing,Comercial,Fixa,-2303.29
2024-04-17,Pessoal,RH,Fixa,-2459.87
2024-04-17,Pessoal,RH,Variável,-3385.32
2024-04-18,Serviços,Administrativo,Fixa,-2694.01
2024-04-19,Pessoal,Operacional,Variável,-2094.6
2024-04-20,Serviços,RH,Fixa,-1248.71
2024-04-20,Infraestrutura,RH,Variável,-3075.07
2024-04-21,Aluguel,Administrativo,Fixa,-1714.88
2024-04-22,Serviços,RH,Variável,-2872.3
2024-04-22,Aluguel,Operacional,Fixa,-2699.48
2024-04-23,Infraestrutura,RH,Fixa,-2642.43
2024-04-23,Serviços,Operacional,Variável,-1905.1
2024-04-24,Pessoal,RH,Variável,-1717.79
2024-04-24,Serviços,Operacional,Fixa,-1473.09
2024-04-25,Pessoal,Comercial,Variável,-1363.48
2024-04-26,Marketing,Comercial,Variável,-864.45
2024-04-27,Pessoal,RH,Fixa,-1561.58
2024-04-27,Infraestrutura,Operacional,Variável,-2480.4
2024-04-28,Infraestrutura,Administrativo,Variável,-2375.14
2024-04-28,Serviços,RH,Variável,-2933.19
2024-04-28,Serviços,RH,Fixa,-2732.27
2024-04-29,Aluguel,Administrativo,Fixa,-2560.29
2024-04-29,Infraestrutura,RH,Fixa,-3561.6
2024-04-30,Infraestrutura,Comercial,Variável,-2572.85
2024-04-30,Infraestrutura,Comercial,Variável,-2470.97
2024-05-01,Marketing,Operacional,Variável,-1106.64
2024-05-01,Aluguel,Comercial,Variável,-2322.49
2024-05-02,Aluguel,Operacional,Fixa,-3199.34
2024-05-03,Pessoal,RH,Variável,-1846.48
2024-05-03,Infraestrutura,RH,Fixa,-2669.1
2024-05-04,Infraestrutura,RH,Variável,-3183.21
2024-05-05,Marketing,Comercial,Fixa,-150.0
2024-05-05,Aluguel,Administrativo,Fixa,-2306.57
2024-05-06,Aluguel,Comercial,Variável,-2273.55
2024-05-07,Marketing,RH,Variável,-719.28
2024-05-07,Serviços,Administrativo,Fixa,-2693.62
2024-05-08,Serviços,Administrativo,Variável,-2379.65
2024-05-08,Aluguel,RH,Fixa,-2590.04
2024-05-09,Serviços,Administrativo,Fixa,-1891.43
2024-05-09,Infraestrutura,Administrativo,Variável,-1386.38
2024-05-10,Infraestrutura,Comercial,Fixa,-2371.86
2024-05-10,Serviços,RH,Fixa,-2257.26
2024-05-10,Aluguel,Operacional,Fixa,-1950.94
2024-05-11,Serviços,Administrativo,Fixa,-2340.93
2024-05-12,Marketing,Administrativo,Fixa,-1636.86
2024-05-12,Marketing,RH,Fixa,-2405.83
2024-05-13,Serviços,RH,Fixa,-2063.46
2024-05-14,Infraestrutura,RH,Fixa,-3073.78
2024-05-14,Infraestrutura,Comercial,Fixa,-2712.39
2024-05-15,Infraestrutura,Operacional,Variável,-1682.59
2024-05-15,Serviços,Administrativo,Variável,-1637.55
2024-05-16,Marketing,RH,Variável,-2314.55
2024-05-16,Marketing,RH,Variável,-995.55
2024-05-17,Marketing,Operacional,Fixa,-1953.22
2024-05-17,Infraestrutura,Operacional,Variável,-2549.64
2024-05-18,Serviços,Comercial,Variável,-4062.69
2024-05-18,Pessoal,Operacional,Variável,-2206.43
2024-05-19,Serviços,Operacional,Variável,-4917.74
2024-05-19,Aluguel,Administrativo,Variável,-1803.08
2024-05-20,Pessoal,Administrativo,Fixa,-2923.65
2024-05-20,Serviços,Administrativo,Fixa,-662.31
2024-05-21,Aluguel,Administrativo,Fixa,-2006.97
2024-05-21,Marketing,RH,Fixa,-2101.85
2024-05-22,Serviços,Comercial,Fixa,-1442.96
2024-05-22,Infraestrutura,Operacional,Fixa,-2053.43
2024-05-23,Infraestrutura,Administrativo,Fixa,-4320.25
2024-05-23,Marketing,Comercial,Fixa,-2103.66
2024-05-24,Infraestrutura,Comercial,Variável,-2729.33
2024-05-24,Serviços,Operacional,Variável,-2135.25
2024-05-24,Infraestrutura,Administrativo,Variável,-3339.3
2024-05-25,Marketing,Administrativo,Fixa,-1771.91
2024-05-25,Aluguel,RH,Variável,-2213.6
2024-05-26,Pessoal,RH,Variável,-2729.27
2024-05-26,Pessoal,Administrativo,Fixa,-1842.76
2024-05-26,Marketing,Administrativo,Variável,-2566.3
2024-05-27,Infraestrutura,RH,Fixa,-3860.63
2024-05-28,Pessoal,Administrativo,Fixa,-2255.14
2024-05-29,Marketing,Operacional,Variável,-1858.46
2024-05-29,Aluguel,Operacional,Fixa,-1822.35
2024-05-30,Marketing,Administrativo,Fixa,-2598.99
2024-05-30,Marketing,Comercial,Fixa,-1054.69
2024-05-31,Marketing,Operacional,Fixa,-1284.35
2024-05-31,Pessoal,Administrativo,Variável,-3323.81
2024-05-31,Aluguel,Operacional,Fixa,-2218.01
2024-06-01,Pessoal,Comercial,Variável,-3342.0
2024-06-01,Aluguel,Operacional,Fixa,-2350.1
2024-06-02,Pessoal,RH,Fixa,-3278.63
2024-06-02,Pessoal,Administrativo,Variável,-979.33
2024-06-03,Infraestrutura,Administrativo,Variável,-4080.36
2024-06-04,Infraestrutura,Operacional,Fixa,-3826.16
2024-06-05,Pessoal,Operacional,Variável,-1621.5
2024-06-05,Serviços,Administrativo,Variável,-4915.51
2024-06-06,Pessoal,Administrativo,Variável,-2143.05
2024-06-06,Aluguel,RH,Variável,-1616.26
2024-06-07,Serviços,Administrativo,Fixa,-2106.63
2024-06-08,Serviços,Administrativo,Variável,-3445.91
2024-06-09,Marketing,Operacional,Fixa,-4279.61
2024-06-09,Marketing,Comercial,Fixa,-2248.94
2024-06-10,Pessoal,RH,Variável,-2086.33
2024-06-11,Infraestrutura,Administrativo,Variável,-4263.49
2024-06-11,Serviços,Comercial,Fixa,-2313.5
2024-06-12,Marketing,Operacional,Variável,-2211.47
2024-06-13,Marketing,Operacional,Variável,-1415.85
2024-06-13,Serviços,Comercial,Variável,-4318.98
2024-06-14,Infraestrutura,Comercial,Variável,-1274.95
2024-06-14,Pessoal,RH,Fixa,-2761.94
2024-06-15,Aluguel,Administrativo,Variável,-3231.51
2024-06-15,Serviços,Administrativo,Variável,-1325.8
2024-06-16,Serviços,Administrativo,Fixa,-1568.41
2024-06-16,Infraestrutura,Administrativo,Variável,-150.0
2024-06-17,Serviços,Comercial,Variável,-2031.91
2024-06-18,Pessoal,Operacional,Fixa,-1666.69
2024-06-18,Aluguel,Operacional,Fixa,-3296.16
2024-06-19,Infraestrutura,RH,Fixa,-3751.15
2024-06-20,Pessoal,Comercial,Fixa,-2174.26
2024-06-21,Aluguel,Operacional,Fixa,-3186.31
2024-06-21,Marketing,Operacional,Fixa,-1587.47
2024-06-21,Serviços,Operacional,Variável,-1222.83
2024-06-22,Pessoal,Administrativo,Variável,-1699.94
2024-06-23,Marketing,Operacional,Fixa,-1710.53
2024-06-24,Pessoal,Administrativo,Fixa,-1073.78
2024-06-24,Aluguel,Administrativo,Variável,-2409.05
2024-06-24,Pessoal,Operacional,Fixa,-2735.86
2024-06-25,Serviços,Operacional,Variável,-592.04
2024-06-25,Infraestrutura,RH,Variável,-3825.13
2024-06-26,Serviços,Operacional,Variável,-1811.58
2024-06-26,Infraestrutura,Administrativo,Variável,-2895.7
2024-06-27,Pessoal,Operacional,Fixa,-3359.58
2024-06-27,Infraestrutura,Administrativo,Fixa,-4470.46
2024-06-28,Serviços,Comercial,Variável,-2173.71
2024-06-29,Marketing,RH,Fixa,-2020.23
2024-06-30,Pessoal,Operacional,Variável,-1825.33
2024-06-30,Serviços,Operacional,Fixa,-2470.32
2024-07-01,Serviços,Administrativo,Variável,-1309.86
2024-07-01,Aluguel,RH,Variável,-2956.15
2024-07-02,Serviços,Administrativo,Fixa,-973.84
2024-07-02,Pessoal,Comercial,Fixa,-2250.4
2024-07-03,Serviços,RH,Variável,-2086.76
2024-07-04,Pessoal,Operacional,Variável,-2251.16
2024-07-04,Pessoal,Comercial,Fixa,-2313.38
2024-07-05,Pessoal,Administrativo,Fixa,-3164.97
2024-07-05,Infraestrutura,Comercial,Fixa,-2958.72
2024-07-06,Infraestrutura,Operacional,Variável,-2561.83
2024-07-06,Aluguel,RH,Fixa,-2240.66
2024-07-07,Pessoal,RH,Variável,-1503.69
2024-07-07,Pessoal,Administrativo,Fixa,-916.75
2024-07-08,Pessoal,Comercial,Variável,-1454.69
2024-07-08,Infraestrutura,RH,Variável,-3035.98
2024-07-09,Serviços,Operacional,Fixa,-1691.49
2024-07-09,Infraestrutura,RH,Variável,-2383.16
2024-07-10,Pessoal,Operacional,Variável,-783.79
2024-07-10,Aluguel,Comercial,Variável,-1956.34
2024-07-11,Marketing,Comercial,Fixa,-1994.3
2024-07-11,Aluguel,Comercial,Fixa,-2485.03
2024-07-11,Pessoal,Operacional,Variável,-2022.91
2024-07-12,Pessoal,Comercial,Variável,-2127.93
2024-07-12,Aluguel,Comercial,Fixa,-2108.92
2024-07-13,Infraestrutura,Operacional,Fixa,-3101.66
2024-07-13,Infraestrutura,Administrativo,Variável,-2461.11
2024-07-14,Serviços,Administrativo,Variável,-2504.3
2024-07-15,Pessoal,Administrativo,Variável,-2186.12
2024-07-16,Infraestrutura,Comercial,Fixa,-3791.05
2024-07-16,Marketing,Administrativo,Fixa,-2724.58
2024-07-16,Pessoal,Administrativo,Fixa,-1415.2
2024-07-17,Serviços,Administrativo,Variável,-1861.19
2024-07-17,Pessoal,RH,Variável,-1674.8
2024-07-18,Serviços,Comercial,Fixa,-1633.2
2024-07-19,Infraestrutura,Administrativo,Fixa,-3494.17
2024-07-19,Marketing,Administrativo,Variável,-1805.68
2024-07-19,Marketing,Administrativo,Fixa,-1988.99
2024-07-20,Serviços,RH,Fixa,-2097.93
2024-07-20,Serviços,Administrativo,Variável,-1201.55
2024-07-21,Aluguel,Operacional,Fixa,-2412.5
2024-07-21,Marketing,Administrativo,Variável,-2283.8
2024-07-22,Serviços,Operacional,Variável,-1174.55
2024-07-23,Marketing,Administrativo,Fixa,-2820.48
2024-07-23,Marketing,RH,Fixa,-1426.83
2024-07-24,Marketing,Operacional,Variável,-1412.78
2024-07-24,Infraestrutura,RH,Fixa,-3659.93
2024-07-25,Infraestrutura,Administrativo,Variável,-2083.36
2024-07-26,Pessoal,Comercial,Fixa,-1532.73
2024-07-26,Serviços,RH,Variável,-1658.6
2024-07-26,Aluguel,Operacional,Fixa,-2003.98
2024-07-27,Serviços,Comercial,Variável,-1306.66
2024-07-27,Marketing,Operacional,Fixa,-2761.5
2024-07-28,Aluguel,Operacional,Variável,-2257.34
2024-07-29,Pessoal,Comercial,Fixa,-531.37
2024-07-29,Infraestrutura,Comercial,Variável,-2960.13
2024-07-30,Pessoal,RH,Variável,-1735.75
2024-07-30,Infraestrutura,Operacional,Variável,-3262.06
2024-07-31,Marketing,Administrativo,Variável,-2853.47
2024-07-31,Pessoal,Operacional,Fixa,-2439.44
2024-07-31,Marketing,RH,Fixa,-1796.13
2024-08-01,Pessoal,Administrativo,Variável,-2139.65
2024-08-02,Infraestrutura,Operacional,Variável,-3938.84
2024-08-02,Serviços,Operacional,Variável,-3055.76
2024-08-02,Serviços,RH,Variável,-2690.91
2024-08-03,Aluguel,Operacional,Fixa,-1528.43
2024-08-04,Marketing,Comercial,Variável,-2053.64
2024-08-04,Marketing,Operacional,Variável,-1539.92
2024-08-05,Infraestrutura,Comercial,Fixa,-4070.65
2024-08-05,Infraestrutura,Administrativo,Variável,-3064.06
2024-08-06,Serviços,Administrativo,Variável,-3989.83
2024-08-06,Marketing,RH,Variável,-1040.33
2024-08-07,Pessoal,Comercial,Fixa,-2650.01
2024-08-07,Serviços,RH,Variável,-2222.19
2024-08-07,Marketing,Comercial,Fixa,-2424.58
